DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
CHL;BUN;185500;134097;552021958
CHL;BUN;185500;133931;551339015
CHL;BUN;16206;38438;155461096
CHL;BUN;265000;194662;787313012
CHL;BUN;42;34906;140804870
CHL;BUN;20;19660;79305098
CHL;BUN;5400;75168;303214933
CHL;BUN;20736;82944;328273275
CHL;BUN;477000;334483;1361307313
CHL;BUN;238500;158173;626013146
CHL;BUN;25000;17900;70844083
CHL;BUN;800;4817;19481758
CHL;BUN;24990;17893;73657486
CHL;BUN;238500;177039;700677862
CHL;BUN;265000;186825;769081927
CHL;BUN;185500;140405;577989613
CHL;BUN;3010;14598;58936918
CHL;BUN;1550000;28545;113518898
CHL;BUN;80640;112207;449397369
CHL;BUN;26000;17264;68427072
CHL;BUN;400000;262250;1064840890
CHL;BUN;136800;113831;462502388
CHL;BUN;6;43775;180101234
CHL;BUN;12;1544;6246624
CHL;BUN;197800;119669;483126490
CHL;BUN;530000;378348;1557926931
CHL;BUN;46800;34948;139968436
CHL;BUN;11083;38569;156597834
CHL;BUN;2124;11385;46223346
CHL;BUN;265000;194430;784299584
CHL;BUN;7243;24231;98004220
CHL;BUN;35325;56511;230445252
CHL;BUN;11165;23846;98109318
CHL;BUN;30074;33554;135707466
CHL;BUN;296;6317;25849939
CHL;BUN;2432;1596;6531359
CHL;BUN;9725;6080;24881366
CHL;BUN;28400;30246;120678213
CHL;BUN;333;404;1651501
CHL;BUN;265000;195737;805987996
CHL;BUN;2472;3648;14928820
CHL;BUN;677;2249;9204796
CHL;BUN;228;1604;6565980
CHL;BUN;7110;11392;46618923
CHL;BUN;659;5392;22067317
CHL;BUN;1346;1424;5828133
CHL;BUN;297;720;2946478
CHL;BUN;14355;22475;89672778
CHL;BUN;2400;1008;4076866
CHL;BUN;5;10100;40148409
CHL;BUN;1920;1190;4814585
CHL;BUN;52;7;27173
CHL;BUN;86;5;21116
CHL;BUN;203;4872;19844494
CHL;BUN;2;306;1253399
CHL;BUN;6;5;20625
CHL;BUN;508;25632;103956874
CHL;BUN;504;24627;100766974
CHL;BUN;380;32240;129965913
CHL;BUN;2865;130968;532036095
CHL;BUN;1040;738;2986466
CHL;BUN;503500;383038;1546395689
CHL;BUN;19;403;1650682
CHL;BUN;82;4021;16456937
CHL;BUN;67;3685;15079868
CHL;BUN;65;4965;20317354
CHL;BUN;622;31002;126871765
CHL;BUN;1;2;6171
CHL;BUN;1;2;6171
CHL;BUN;67864;88781;361491934
CHL;BUN;20000;22131;88011764
CHL;BUN;499;3840;15264346
CHL;BUN;1728;9821;39038564
CHL;BUN;288;1152;4579304
CHL;BUN;144;778;3091030
CHL;BUN;20000;37500;154414125
CHL;BUN;16000;32000;131766720
CHL;BUN;21500;22770;93760257
CHL;BUN;576;2630;10456077
CHL;BUN;173;1440;5724130
CHL;BUN;288;2054;8166425
CHL;BUN;288;1459;5800451
CHL;BUN;1148;8442;33556756
CHL;BUN;768;5155;20492384
CHL;BUN;16636;24121;95884299
CHL;BUN;662500;469686;1934030739
CHL;BUN;4007;11230;44642208
CHL;BUN;8929;72745;289167564
CHL;BUN;127547;196827;793966899
CHL;BUN;2610;6198;25001678
CHL;BUN;265000;200208;795842831
CHL;BUN;528;2678;10874706
CHL;BUN;184;2385;9493102
CHL;BUN;1250;756;3007396
CHL;BUN;2500;7398;29448997
CHL;BUN;371000;263024;1083057214
CHL;BUN;660;3541;14093960
CHL;BUN;658;3095;12527831
CHL;BUN;340;1957;7788897
CHL;BUN;126;1528;6084056
CHL;BUN;750;1286;5117151
CHL;BUN;78;556;2212854
CHL;BUN;399;2571;10234303
CHL;BUN;52;386;1537653
CHL;BUN;2263;7688;30602117
CHL;BUN;1082;6113;24334632
CHL;BUN;488;972;3870007
CHL;BUN;109;778;3097160
CHL;BUN;850;5869;23830807
CHL;BUN;643;3475;14109833
CHL;BUN;38;212;845494
CHL;BUN;20;94;374979
CHL;BUN;19;148;588542
CHL;BUN;119;1315;5233387
CHL;BUN;86;680;2705661
CHL;BUN;2324;2993;11912553
CHL;BUN;22353;24561;100027106
CHL;BUN;86;1160;4617179
CHL;BUN;119;1702;6847545
CHL;BUN;1065;11304;45894921
CHL;BUN;20979;123105;499825212
CHL;BUN;40776;4873;19941760
CHL;BUN;5490;19752;81334902
CHL;BUN;1285500;38226;154196580
CHL;BUN;2753;8185;33232653
CHL;BUN;24296;64928;263617541
CHL;BUN;972;2855;11543804
CHL;BUN;13;203;808713
CHL;BUN;265000;187874;773612296
CHL;BUN;384;874;3526374
CHL;BUN;384;874;3526374
CHL;BUN;2;2;8185
CHL;BUN;26676;40872;164710607
CHL;BUN;3237;9679;38997835
CHL;BUN;1407;5085;20511864
CHL;BUN;20012;110016;437580366
CHL;BUN;3726;19343;78091366
CHL;BUN;9786;19578;79041801
CHL;BUN;662475;509891;2029707847
CHL;BUN;42865;110343;454238125
CHL;BUN;2560;5960;24534876
CHL;BUN;931116;401854;1640504649
CHL;BUN;30212;71501;290101270
CHL;BUN;7377;18824;76344633
CHL;BUN;1045;3317;13505215
CHL;BUN;90663;143562;581916546
CHL;BUN;813;3300;13454056
CHL;BUN;96768;21682;86187504
CHL;BUN;660;15689;63970956
CHL;BUN;140;1988;8103912
CHL;BUN;13822;76332;310639407
CHL;BUN;2673;21239;85746888
CHL;BUN;5323;6034;24362019
CHL;BUN;275000;166375;659438959
CHL;BUN;742000;557381;2225544996
CHL;BUN;126;524;2114882
CHL;BUN;1423;1245;5027513
CHL;BUN;314;1165;4704941
CHL;BUN;1214;7568;30551435
CHL;BUN;2055;11504;46445449
CHL;BUN;30;197;794115
CHL;BUN;324;703;2838952
CHL;BUN;488;3820;15424084
CHL;BUN;51;307;1240225
CHL;BUN;168;992;4006507
CHL;BUN;4039;4114;16607869
CHL;BUN;21000;15771;64034331
CHL;BUN;3706;13953;56693313
CHL;BUN;7772;20784;84061055
CHL;BUN;4010;13703;55451916
CHL;BUN;16157;65900;266049529
CHL;BUN;88;13018;52554525
CHL;BUN;318;1541;6222440
CHL;BUN;1573;32621;134287488
CHL;BUN;47320;191777;775759714
CHL;BUN;26212;144244;588626261
CHL;BUN;782390;388848;1563128499
CHL;BUN;43670;99782;408339071
CHL;BUN;65722;105604;432167318
CHL;BUN;24148;17497;71344395
CHL;BUN;24;85;342636
CHL;BUN;1260;50884;202268162
CHL;BUN;36720;143084;582737679
CHL;BUN;36720;23033;92987790
CHL;BUN;3940;21097;85860203
CHL;BUN;17227;37032;152445561
CHL;BUN;2880;6705;27601736
CHL;BUN;75000;55875;224078939
CHL;BUN;795000;568414;2297537791
CHL;BUN;63000;40038;162037219
CHL;BUN;33544;68989;273440987
CHL;BUN;10000;16917;67050128
CHL;BUN;15;32;125812
CHL;BUN;20;10;39751
CHL;BUN;20;30;119253
CHL;BUN;36;7;28621
CHL;BUN;239;800;3191553
CHL;BUN;225112;345307;1378533706
CHL;BUN;7516;20102;81074082
CHL;BUN;114;360;1454842
CHL;BUN;23238;124601;503039889
CHL;BUN;318000;237806;957456411
CHL;BUN;33122;78406;317114862
CHL;BUN;60000;112500;447875625
CHL;BUN;182635;82461;334540912
CHL;BUN;10820;27960;113432894
CHL;BUN;461;1463;5933924
CHL;BUN;2880;4190;16998579
CHL;BUN;60690;11661;47163840
CHL;BUN;939;4040;16182125
CHL;BUN;5284;28982;117577383
CHL;BUN;11672;70085;285766567
CHL;BUN;3750;2268;9019473
CHL;BUN;25000;15120;60129821
CHL;BUN;33768;32225;129062258
CHL;BUN;250000;151250;598612712
CHL;BUN;265000;187874;773612296
CHL;BUN;350;7245;28839954
CHL;BUN;610;4347;17634382
CHL;BUN;13202;25710;102653262
CHL;BUN;21424;102436;411760983
CHL;BUN;1000;1855;7488987
CHL;BUN;450;1078;4350072
CHL;BUN;11000;15537;62725821
CHL;BUN;43063;173271;699527141
CHL;BUN;1149;6478;26199446
CHL;BUN;263000;6117;24547143
CHL;BUN;200;6473;26260573
CHL;BUN;23949;23542;95507914
CHL;BUN;812650;36214;143535099
CHL;BUN;4273;18956;76319301
CHL;BUN;5760;10806;44220736
CHL;BUN;114520;199952;818271614
CHL;BUN;968;87662;351090408
CHL;BUN;3000;11948;48473130
CHL;BUN;266;12173;49636512
CHL;BUN;674;30171;122565472
CHL;BUN;897;4791;19437814
CHL;BUN;662500;482340;1957703539
CHL;BUN;70200;52460;208825033
CHL;BUN;3312;7310;28931457
CHL;BUN;6840;12117;47956893
CHL;BUN;172;690;2785661
CHL;BUN;1850;1432;5790743
CHL;BUN;500;120;484463
CHL;BUN;9;232;938647
CHL;BUN;200;16;64595
CHL;BUN;8748;29265;118050035
CHL;BUN;79191;118853;479432797
CHL;BUN;4609;11179;45092572
CHL;BUN;2455;7271;29331833
CHL;BUN;1258;10520;42436376
CHL;BUN;24600;14955;60719543
CHL;BUN;43065;67164;270928158
CHL;BUN;768;1748;7052748
CHL;BUN;503400;370333;1495104684
CHL;SMR;1200;204;840013
CHL;SMR;478366;82756;340764632
CHL;SMR;20150;5158;21237089
CHL;SMR;360;61;252004
CHL;SMR;112860;25030;103067352
CHL;SMR;5040;1381;5686393
CHL;SMR;258;2604;10560301
CHL;SMR;2323;11616;47791593
CHL;SMR;1233;16951;69740959
CHL;SMR;300;232;945296
CHL;SMR;240;132;536684
CHL;SMR;21;54;220649
CHL;SMR;46504;32553;133931660
CHL;SMR;20;1367;5624234
CHL;SMR;765;2027;8204504
CHL;SMR;2988;13917;56323630
CHL;SMR;97;3353;13570365
CHL;SMR;1855;103162;424789140
CHL;SMR;545;16072;66180041
CHN;BUN;197966;905966;3627884532
CHN;BUN;19210;76264;307891047
CHN;BUN;312;3120;12596033
CHN;BUN;48000;134420;546091951
CHN;BUN;38411;182957;740448642
CHN;BUN;25900;200282;793831132
CHN;BUN;25850;205506;829668706
CHN;BUN;115227;546835;2251707536
CHN;BUN;2902;29888;121349763
CHN;BUN;6527510;12254225;48733092427
CHN;BUN;25899;198696;802172818
CHN;BUN;2456;30150;124114571
CHN;BUN;6719;118865;489317153
CHN;BUN;252392;961961;3906510556
CHN;BUN;615245;2721558;10934571704
CHN;BUN;556287;2392090;9522119826
CHN;BUN;408405;1854450;7363224686
CHN;BUN;38399;165120;671341374
CHN;BUN;345959;1487658;6087988691
CHN;BUN;96220;349279;1388413870
CHN;BUN;19921;263953;1067561559
CHN;BUN;384846;1424375;5650882984
CHN;BUN;30800;518881;2073834868
CHN;BUN;346242;1279785;5179429457
CHN;BUN;38468;149683;595004192
CHN;BUN;5499630;934937;3781362450
CHN;BUN;38659;177477;716509096
CHN;BUN;192112;769657;3079242234
CHN;BUN;153846;626275;2555495258
CHN;BUN;427304;1607426;6523422022
CHN;BUN;19232;84798;342965469
CHN;BUN;38271;175647;713155156
CHN;BUN;288425;1038996;4277121655
CHN;BUN;288662;1055761;4347317916
CHN;BUN;25506;201488;806972410
CHN;BUN;101624;794671;3194431622
CHN;BUN;25740;139440;563966555
CHN;BUN;50644;367721;1491822115
CHN;BUN;188174;59062;240823229
CHN;BUN;20402;32031;127326664
CHN;BUN;4097570;5712755;22903208676
CHN;BUN;1231480;1631578;6534568586
CHN;BUN;51340;104163;417180667
CHN;BUN;880;2226;8916866
CHN;BUN;256000;391680;1590279999
CHN;BUN;392460;494500;2007742551
CHN;BUN;25067;130599;529832591
CHN;BUN;21910;36438;150040705
CHN;BUN;1556620;2158720;8669891223
CHN;BUN;539380;702442;2842861661
CHN;BUN;22666;169173;686324711
CHN;BUN;24091;40245;162340278
CHN;BUN;23727;39829;161936797
CHN;BUN;116000;1282960;5250295697
CHN;BUN;43002;80855;325075474
CHN;BUN;136891;1035077;4184164145
CHN;BUN;22655;115900;470570045
CHN;BUN;21740;36221;147687323
CHN;BUN;5000;28064;113299700
CHN;BUN;22038;113808;462075927
CHN;BUN;49090;81843;332394008
CHN;BUN;2252563000;360185;1442563617
CHN;BUN;1920000000;57600;230691456
CHN;BUN;158755;56053;224494427
CHN;BUN;22308;162267;664049539
CHN;BUN;998400;50650;208503760
CHN;BUN;20230;106121;428429833
TWN;BUN;17521;86716;350721869
TWN;BUN;76710;278498;1132315888
TWN;BUN;4254;15881;63605559
TWN;BUN;57669;245011;986716480
TWN;BUN;19173;82446;328189602
TWN;BUN;51323;433500;1784947204
TWN;BUN;38486;153364;612772268
TWN;BUN;4500;55902;223890704
TWN;BUN;10728;164498;668816072
TWN;BUN;432;7039;28617957
TWN;BUN;11610;121728;494920485
TWN;BUN;19164;72246;287183796
TWN;BUN;19216;77825;318484764
TWN;BUN;19877;87249;357050350
TWN;BUN;2250;38011;154330280
TWN;BUN;22190;159435;645251590
TWN;BUN;99970;88499;364413258
BEN;BUN;13444;24624;98245854
DNK;BUN;6020;42469;174731428
DNK;BUN;20912;85336;349222664
DNK;BUN;21008;92165;372088585
DNK;BUN;20978;85813;341115790
DNK;BUN;41903;161327;664295948
DNK;BUN;20936;75696;307092508
DMA;BUN;79500;60582;244581771
DMA;BUN;53000;40388;163054514
ECU;BUN;3000;6690;27278074
ECU;BUN;424;15945;65602354
ECU;BUN;110;1342;5525967
ECU;BUN;168;2537;10445807
ECU;BUN;620;7875;32426966
ECU;BUN;300;2565;10561926
ECU;BUN;1460;11862;48844276
ECU;BUN;84;974;4012297
ECU;BUN;1770;10367;42689947
ECU;BUN;270;1150;4735366
ECU;BUN;90;648;2668276
ECU;BUN;2155;27597;113636443
ECU;BUN;2600;30262;124610964
ECU;BUN;130;1586;6530688
ECU;BUN;1506;19277;79377507
ECU;BUN;140;980;4035356
ECU;BUN;110;836;3442406
ECU;BUN;140;791;3257109
ECU;BUN;1073;14294;58857723
ECU;BUN;290;2640;10870754
ECU;BUN;10144;98182;404285827
ECU;BUN;738;7681;31628336
ECU;BUN;660;5148;21197971
ECU;BUN;180;1350;5558908
ECU;BUN;450;3600;14823756
ECU;BUN;157;1382;5689028
ECU;BUN;138000;52180;214683652
ECU;BUN;1718;23318;95936520
ECU;BUN;1296;343900;1398486980
ECU;BUN;250000;42500;174857325
ECU;BUN;25160;39551;162859548
ECU;BUN;26000;5638;23196778
ECU;BUN;373;2069;8512055
ECU;BUN;0;7;28000
ECU;BUN;102;3291;13551425
ECU;BUN;3;0;1235
ECU;BUN;1;24;97796
ECU;BUN;7500;7575;31166498
ECU;BUN;55;80;328181
ECU;BUN;35563;72116;289587016
ECU;BUN;47759;122738;494889497
ECU;BUN;23999;47029;188668335
ECU;BUN;0;10;41966
ECU;BUN;959;10817;43776860
ECU;BUN;88;286;1176687
ECU;BUN;69;580;2384642
ECU;BUN;400;2957;12166202
ECU;BUN;913;7177;29047727
ECU;BUN;7380;11019;45350143
ECU;BUN;628;10853;44687860
ECU;BUN;466;8078;33262861
ECU;BUN;266;2740;11281702
ECU;BUN;143;1859;7654823
ECU;BUN;3006;39131;161130110
ECU;BUN;117;1474;6070328
ECU;BUN;948;10384;42759536
ECU;BUN;391;3441;14168217
ECU;BUN;10931;108229;445656253
ECU;BUN;800;13752;56628395
ECU;BUN;884;7859;32335810
ECU;BUN;4872;72852;294893968
ECU;BUN;1;38;156267
ECU;BUN;10;110;454389
ECU;BUN;0;2;9471
ECU;BUN;13;2418;9956623
ECU;BUN;60;9600;38977440
ECU;BUN;40;52;212474
ECU;BUN;0;4;17459
ECU;BUN;4;7;30059
ECU;BUN;3;27;111055
ECU;BUN;786;185278;757780965
ECU;BUN;1327;299560;1200120697
ECU;BUN;471;135025;540667705
ECU;BUN;100;18500;75112775
ECU;BUN;215;47522;188356774
ECU;BUN;1;9;37224
ECU;BUN;111;421;1734544
ECU;BUN;8;14;57648
ECU;BUN;20;64;263739
ECU;BUN;8;24;100802
ECU;BUN;5;5;20589
ECU;BUN;6;30;125178
ECU;BUN;20;100;411977
ECU;BUN;15;79;326123
ECU;BUN;33;221;911167
ECU;BUN;0;14;58471
ECU;BUN;12;1821;7455013
ECU;BUN;20;29;121061
ECU;BUN;15;14;55589
ECU;BUN;4000;4940;20216110
ECU;BUN;36000;22380;90548705
ECU;BUN;5197;12054;48940926
ECU;BUN;2904;7281;29560937
ECU;BUN;1262;348110;1419399188
ECU;BUN;14695;4936;19622436
ECU;BUN;5373;20805;85668957
ECU;BUN;504;6436;26499934
ECU;BUN;3992;27628;111539041
ECU;BUN;2436;38658;156069691
ECU;BUN;2500;4550;18473682
ECU;BUN;950;1834;7444285
ECU;BUN;900;4392;17832179
ECU;BUN;744;195674;795569067
ECU;BUN;800;6400;25984960
ECU;BUN;950;1976;8022856
ECU;BUN;25;1200;4872180
ECU;BUN;284;134;544816
ECU;BUN;20;95;384624
ECU;BUN;435;95043;386424879
ECU;BUN;120;34184;138986592
ECU;BUN;204;50998;207346996
ECU;BUN;1175;17796;72353376
ECU;BUN;20;59;239882
ECU;BUN;40;508;2063795
ECU;BUN;216;57577;234095828
ECU;BUN;51686;96975;390855659
ECU;BUN;105984;134947;540471633
ECU;BUN;8001;25511;102172044
ECU;BUN;1085;44090;178870485
ECU;BUN;756;201404;806634303
ECU;BUN;24750;14798;60915364
ECU;BUN;50000;15600;62098452
ECU;BUN;200;2194;8787102
ECU;BUN;8705;16200;64881972
ECU;BUN;8645;27728;111054266
ECU;BUN;3443;10368;41524782
ECU;BUN;144;850;3402699
ECU;BUN;160;1392;5575044
ECU;BUN;285;3274;13112166
ECU;BUN;1827;11215;44915747
ECU;BUN;1236;7547;30227389
ECU;BUN;186;2288;9162776
ECU;BUN;459;5984;23966279
ECU;BUN;269;3403;13629620
ECU;BUN;479;5988;23980297
ECU;BUN;461;3585;14356939
ECU;BUN;224;1311;5251435
ECU;BUN;320;2304;9227658
ECU;BUN;125;1688;6758539
ECU;BUN;267;2373;9504007
ECU;BUN;2499;22652;90721418
ECU;BUN;3503;27967;112007911
ECU;BUN;781;8237;32990080
ECU;BUN;128;1600;6408096
ECU;BUN;193;7100;28435606
ECU;BUN;840;219053;878527025
ECU;BUN;18750;41250;167348775
ECU;BUN;1;240;961214
ECU;BUN;23714;63194;260214483
ECU;BUN;36645;68015;280066499
ECU;BUN;9458;24936;102678228
ECU;BUN;625;1267;5215780
ECU;BUN;41054;45510;187396982
ECU;BUN;1056;577;2375754
ECU;BUN;2441;53669;215493417
ECU;BUN;528;136998;560639061
ECU;BUN;7612;12711;51316238
ECU;BUN;4749;13493;54475500
ECU;BUN;2599;6133;24760611
ECU;BUN;13500;5127;20390849
ECU;BUN;195;4985;20267801
ECU;BUN;173;582;2312469
ECU;BUN;253525;17680;70772988
ECU;BUN;1478520;16208;65330926
ECU;BUN;435200;19420;78617876
ECU;BUN;2617720;36096;145426316
ECU;BUN;276;1086;4416344
ECU;BUN;14620;75182;305251821
ECU;BUN;10008;174740;711899941
ECU;BUN;81000;248184;1021949739
ECU;BUN;86162;48741;200533745
ECU;BUN;16;66050;271975075
ECU;BUN;95;208836;851580633
ECU;BUN;3171;116231;478605510
ECU;BUN;4751;28455;115160515
ECU;BUN;525;8548;35197032
ECU;BUN;393;6471;26647184
ECU;BUN;5202;16266;66980112
ECU;BUN;3000;34590;142431589
ECU;BUN;5688752;621094;2550999631
ECU;BUN;2853;46242;190254726
ECU;BUN;1739;15404;61320231
ECU;BUN;2500;29800;121951434
ECU;BUN;10;39;157128
ECU;BUN;539;5375;21364240
ECU;BUN;346;4542;18062807
ECU;BUN;1052;24571;97715572
ECU;BUN;2068;21020;83594688
ECU;BUN;115;1215;4831861
ECU;BUN;660;22448;89271627
ECU;BUN;1655584;180045;741372109
ECU;BUN;18027;49717;201856854
ECU;BUN;2466;4111;16293364
ECU;BUN;5070;6119;24252292
ECU;BUN;3744;5987;23730528
ECU;BUN;4428;1860;7371289
ECU;BUN;26862;23520;93225069
ECU;BUN;33000;1512;5991134
ECU;BUN;128500;1521;6029581
ECU;BUN;149000;2469;9785460
ECU;BUN;1021000;13333;52845843
ECU;BUN;48;104477;418435853
ECU;BUN;798;30545;122334037
ECU;BUN;3051612;338210;1354551943
ECU;BUN;528;2508;10324408
ECU;BUN;3528;10724;44147958
ECU;BUN;1158;6738;27738818
ECU;BUN;342;544;2238519
ECU;BUN;32028;44370;182654580
ECU;BUN;11202;45034;185387090
ECU;BUN;800;1416;5829091
ECU;BUN;28974;26548;109288549
ECU;BUN;13000;190;781130
ECU;BUN;1916;42182;173695220
ECU;BUN;510000;8546;35188303
ECU;BUN;470000;18517;76249654
ECU;BUN;283;1467;6040063
ECU;BUN;260;1977;8141454
ECU;BUN;57;5609;22699431
ECU;BUN;617;18829;76202629
ECU;BUN;1;1070;4332431
ECU;BUN;4000;53521;220383957
ECU;BUN;464;2520;10198717
ECU;BUN;662416;75181;300543533
ECU;BUN;960;22974;94572892
ECU;BUN;531;765;3149225
ECU;BUN;4155;36921;152028859
ECU;BUN;452;13;52624
ECU;BUN;1804;1750;7205992
ECU;BUN;4956;9664;39238102
ECU;BUN;240;281;1140090
ECU;BUN;1224;1750;7106562
ECU;BUN;600;1020;4141353
ECU;BUN;1436;1750;7205992
ECU;BUN;81;3;12353
ECU;BUN;401;3502;14420220
ECU;BUN;406;767;3157460
ECU;BUN;63;17710;71498352
ECU;BUN;340;765;3149225
ECU;BUN;480;559;2270436
ECU;BUN;3096;1033;4193485
ECU;BUN;190;6612;26693093
ECU;BUN;70;430;1734781
ECU;BUN;995;226368;914430823
ECU;BUN;282;71501;290111456
ECU;BUN;222;62506;253784994
ECU;BUN;3;15;61766
ECU;BUN;664;146983;604905547
ECU;BUN;207;49610;204223269
ECU;BUN;252;71241;293351096
ECU;BUN;5;1140;4690496
ECU;BUN;15;3820;15716629
ECU;BUN;112;31789;130790975
ECU;BUN;2380;946;3790469
ECU;BUN;9520;20251;81105188
ECU;BUN;2381;12927;51773931
ECU;BUN;136;8306;33265708
ECU;BUN;24;134;542960
ECU;BUN;660;4806;19452353
ECU;BUN;35970;67645;270920682
ECU;BUN;240;1523;6162939
ECU;BUN;168;1674;6773405
ECU;BUN;2400;3756;15043005
ECU;BUN;2380;65113;260781552
ECU;BUN;2380;104;417047
ECU;BUN;4847;7730;30958032
ECU;BUN;7140;9027;36152996
ECU;BUN;4760;21647;86697934
ECU;BUN;692;155381;630870126
ECU;BUN;1017;267333;1085413785
ECU;BUN;624;175899;714177259
ECU;BUN;2380;548;2194733
ECU;BUN;160;6599;26707688
ECU;BUN;2380;417;1670470
ECU;BUN;132;692;2798819
ECU;BUN;354;919;3720346
ECU;BUN;180;443;1792546
ECU;BUN;6157;27801;111467204
ECU;BUN;600;3420;13697305
ECU;BUN;6;771;3089103
ECU;BUN;10;276;1107399
ECU;BUN;46;89;357856
ECU;BUN;20;614;2477623
ECU;BUN;14;1;3956
ECU;BUN;2266;15083;60409922
ECU;BUN;2328;27708;112408963
ECU;BUN;1458;4098;16412255
ECU;BUN;384;2207;8952368
ECU;BUN;23400;45678;182943131
ECU;BUN;1326;9333;37862447
ECU;BUN;7500;13125;52566412
ECU;BUN;990;6677;27060609
ECU;BUN;80;1120;4487590
ECU;BUN;1584;4040;16391660
ECU;BUN;96;613;2456864
ECU;BUN;204;913;3711416
ECU;BUN;72;793;3225960
ECU;BUN;240;163;653626
ECU;BUN;132;233;934300
ECU;BUN;192;911;3649731
ECU;BUN;504;1914;7782410
ECU;BUN;96;290;1161147
ECU;BUN;96;484;1937808
ECU;BUN;50;88;350443
ECU;BUN;30;751;3090753
ECU;BUN;41;14;56207
ECU;BUN;53;170;698322
ECU;BUN;48;118;470995
ECU;BUN;50;270;1113841
ECU;BUN;60;119;475801
ECU;BUN;615;139113;561624926
ECU;BUN;76;19093;77081302
ECU;BUN;77;21613;87254617
ECU;BUN;54;205;821838
ECU;BUN;120;252;1009275
ECU;BUN;27972;42150;167339103
ECU;BUN;83485;218482;885259101
ECU;BUN;373;1474;5903458
ECU;BUN;19085;29166;118038010
ECU;BUN;7799;18334;74199715
ECU;BUN;2406;8940;36179545
ECU;BUN;1044;4012;16237005
ECU;BUN;1536;7138;28589480
ECU;BUN;21113;72083;288697942
ECU;BUN;3262;5628;23167510
ECU;BUN;31836;67735;278839117
ECU;BUN;2380;8167;33619985
ECU;BUN;1479;5817;23946822
ECU;BUN;10863;27395;111226672
ECU;BUN;1252;12571;50874237
ECU;BUN;26702;139227;572819801
ECU;BUN;6838;36096;148509700
ECU;BUN;10012;40845;165837395
ECU;BUN;15000;162150;667686676
ECU;BUN;3194;14228;56392089
ECU;BUN;44;140;553771
ECU;BUN;782;9788;38739721
ECU;BUN;1694;3488;13871536
ECU;BUN;1260;2843;11307747
ECU;BUN;20400;4163;16572246
ECU;BUN;97020;15081;60032882
ECU;BUN;20;327;1294191
ECU;BUN;162912;608321;2454150191
ECU;BUN;12403;52914;213252928
ECU;BUN;2546;16758;67116795
ECU;BUN;25582;100076;405016557
ECU;BUN;7517;37688;152525580
ECU;BUN;2939;21432;86737662
ECU;BUN;4041;8039;32534717
ECU;BUN;1500;2861;11780768
ECU;BUN;1400;21014;86529558
ECU;BUN;13500;47054;191310870
ECU;BUN;7524;35100;139123051
ECU;BUN;67000;107710;437926241
ECU;BUN;150000;51000;207067650
ECU;BUN;175;28903;117350516
ECU;BUN;26752;94160;377907095
ECU;BUN;1980;1007;4003949
ECU;BUN;23256;21426;85172147
ECU;BUN;7063;16913;67738100
ECU;BUN;5172;29480;116847629
ECU;BUN;35903;180559;734113228
ECU;BUN;1433;39234;157989034
ECU;BUN;13739;55830;224697560
ECU;BUN;8532;32875;131168512
ECU;BUN;1551;19884;79635892
ECU;BUN;7434;15321;60725935
ECU;BUN;5600;61449;246108093
ECU;BUN;2370;55920;223963556
ECU;BUN;379;1906;7556150
ECU;BUN;59;832;3299593
ECU;BUN;107;2314;9173326
ECU;BUN;100;2295;9191613
ECU;BUN;116;2290;9173109
ECU;BUN;1142;1985;7866339
ECU;BUN;1212;23931;95843168
ECU;BUN;882;1551;6146467
ECU;BUN;576;340;1346980
ECU;BUN;48691;207138;829600519
ECU;BUN;7109;30536;122298512
ECU;BUN;8263;26791;107301164
ECU;BUN;2748;9210;36886603
ECU;BUN;0;3;10978
ECU;BUN;3;14;57328
ECU;BUN;19250;76523;306477845
ECU;BUN;15100;45434;185932313
ECU;BUN;864;9494;38853727
ECU;BUN;111767;133016;542366553
ECU;BUN;20;64;256765
ECU;BUN;471;4929;19899673
ECU;BUN;1400;21014;84162331
ECU;BUN;356;57383;233307228
ECU;BUN;198111;747671;3025046745
ECU;BUN;3886;11724;47448318
ECU;BUN;107737;330106;1359281477
ECU;BUN;11729;27363;112672322
ECU;BUN;6702;14858;60131151
ECU;BUN;100;30402;122738650
ECU;BUN;2785;346906;1388241580
ECU;BUN;33;70;284251
ECU;BUN;0;4;16149
ECU;BUN;1;1;5248
ECU;BUN;31;44;177912
ECU;BUN;1;1;5248
ECU;BUN;115;3847;15558153
ECU;BUN;28;2114;8547823
ECU;BUN;87;14;54612
ECU;BUN;29;29;117216
ECU;BUN;1;6;22608
ECU;BUN;4;31;125669
ECU;BUN;41222;102512;414875964
ECU;BUN;580;103710;427046881
ECU;BUN;1748;37215;149049750
ECU;BUN;12;24;98825
ECU;BUN;12;12;49413
ECU;BUN;23;1143;4705060
ECU;BUN;6;612;2519544
ECU;BUN;24;5;19765
ECU;BUN;6;6;24706
ECU;BUN;0;0;1235
ECU;BUN;160;848;3370876
ECU;BUN;600;6064;24104946
ECU;BUN;1118;16320;64873469
ECU;BUN;810;11916;47367172
ECU;BUN;288;2448;9731020
ECU;BUN;288;1944;7727575
ECU;BUN;288;2088;8299988
ECU;BUN;288;1728;6868956
ECU;BUN;1743;13812;54905931
ECU;BUN;890;11077;44032072
ECU;BUN;130;884;3513980
ECU;BUN;144;2088;8299988
ECU;BUN;144;2045;8128264
ECU;BUN;5456;37019;149328433
ECU;BUN;64048;128140;523808983
